title,roaster,score,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,With Milk,coffee_name,coffee_review_url,coffee_brand_url,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD,Latitude,Longitude,January_Avg_Temp,January_Precipitation,July_Avg_Temp,July_Precipitation,Price per once
Ethiopia Nano Genji Lot #8,SkyTop Coffee,94,"Manlius, New York","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Light,64/84,$22.00/12 ounces,January 2025,9.0,9.0,9,9,8.0,,Ethiopia Nano Genji Lot #8,https://www.coffeereview.com/review/ethiopia-nano-genji-lot-8/,http://bit.ly/37apemI,1,0,0,0,0,0,$22.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,
Colombia Hacienda La Pradera Mokka,SkyTop Coffee,94,"Manlius, New York","Santander Department, Colombia",Light,64/88,$42.00/12 ounces,January 2025,9.0,9.0,9,9,8.0,,Colombia Hacienda La Pradera Mokka,https://www.coffeereview.com/review/colombia-hacienda-la-pradera-mokka/,http://bit.ly/37apemI,0,0,0,0,0,0,$42.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,
Kenya Crown Jewel Nyeri Ichamama,SkyTop Coffee,93,"Manlius, New York","Nyeri County, Central Province, Kenya",Medium-Light,59/79,$30.00/12 ounces,January 2025,8.0,9.0,9,9,8.0,,Kenya Crown Jewel Nyeri Ichamama,https://www.coffeereview.com/review/kenya-crown-jewel-nyeri-ichamama/,http://bit.ly/37apemI,1,0,0,0,0,0,$30.00/12 ounces,43.0020107,-75.9768632,5.6,2.3,23.9,6.4,
La Piragua Pink Bourbon Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin","Palestina, Huila Department, Colombia",Light,62/84,$22.00/12 ounces,January 2025,9.0,9.0,9,9,8.0,,La Piragua Pink Bourbon Colombia,https://www.coffeereview.com/review/la-piragua-pink-bourbon-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Kenya Baragwi Guama,Utopian Coffee,94,"Fort Wayne, Indiana","Guama Village, Kirinyaga County, Kenya",Medium-Light,60/78,$22.00/12 ounces,January 2025,9.0,9.0,8,9,9.0,,Kenya Baragwi Guama,https://www.coffeereview.com/review/kenya-baragwi-guama/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,1,0,0,0,0,0,$22.00/12 ounces,41.0799898,-85.1386015,4.1,0.0,24.0,5.8,
Guatemala Punta del Cerro,Intuition Coffee,93,"Peoria, Illinois","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,58/77,$22.00/12 ounces,January 2025,9.0,9.0,8,9,8.0,,Guatemala Punta del Cerro,https://www.coffeereview.com/review/guatemala-punta-del-cerro/,https://www.intuitioncoffee.com/,0,0,1,0,0,0,$22.00/12 ounces,40.6938609,-89.5891008,5.0,2.3,24.6,6.8,
Ethiopia Natural Sidama ALO Village FL,Kakalove Cafe,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,62/84,NT $480/4 ounces,January 2025,9.0,9.0,9,9,9.0,,Ethiopia Natural Sidama ALO Village FL,https://www.coffeereview.com/review/ethiopia-natural-sidama-alo-village-fl/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$14.40/4 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,
Ethiopia Washed Sidama Bura Karamo 74158,Kakalove Cafe,95,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,64/84,NT $320/8 ounces,January 2025,9.0,9.0,8,10,9.0,,Ethiopia Washed Sidama Bura Karamo 74158,https://www.coffeereview.com/review/ethiopia-washed-sidama-bura-karamo-74158/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.60/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,
Ethiopia Natural Guji Hambella Wamena Buku G1,Kakalove Cafe,94,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,64/88,NT $320/8 ounces,January 2025,9.0,8.0,9,9,9.0,,Ethiopia Natural Guji Hambella Wamena Buku G1,https://www.coffeereview.com/review/ethiopia-natural-guji-hambella-wamena-buku-g1/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.60/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,
Ethiopia Natural Sidama Niguse Gemeda 74158,Kakalove Cafe,93,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,60/82,NT $320/8 ounces,January 2025,9.0,8.0,9,9,8.0,,Ethiopia Natural Sidama Niguse Gemeda 74158,https://www.coffeereview.com/review/ethiopia-natural-sidama-niguse-gemeda-74158/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$9.60/8 ounces,23.4811089,120.4535412,18.0,1.6,28.7,1.7,
Guatemala Naranjas Nadando,PT's Coffee Roasting Co.,95,"Topeka, Kansas","Huehuetenango, Guatemala",Light,62/84,$22.00/10 ounces,January 2025,9.0,9.0,9,9,9.0,,Guatemala Naranjas Nadando,https://www.coffeereview.com/review/guatemala-naranjas-nadando/,https://www.ptscoffee.com,0,0,1,0,0,0,$22.00/10 ounces,39.049011,-95.677556,4.2,0.0,25.4,9.0,
Songstress Geisha,Heat Coffee,95,"Taipei, Taiwan","Bench-Maji Zone, southern Ethiopia",Light,64/86,NT $370/8 ounces,January 2025,9.0,9.0,9,9,9.0,,Songstress Geisha,https://www.coffeereview.com/review/songstress-geisha/,https://www.facebook.com/heatcoffee768,1,0,0,0,0,0,$11.10/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,
Narcissus,Heat Coffee,93,"Taipei, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,62/80,NT $320/8 ounces,January 2025,9.0,9.0,8,9,8.0,,Narcissus,https://www.coffeereview.com/review/narcissus/,https://www.facebook.com/heatcoffee768,1,0,0,0,0,0,$9.60/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,
Venture Coffee Blend,Heat Coffee,91,"Taipei, Taiwan",Ethiopia; Brazil,Medium-Light,59/78,NT $179/8 ounces,January 2025,8.0,8.0,9,9,7.0,,Venture Coffee Blend,https://www.coffeereview.com/review/venture-coffee-blend/,https://www.facebook.com/heatcoffee768,1,0,0,0,0,1,$5.37/8 ounces,25.0375198,121.5636796,18.8,0.5,28.8,9.5,
Panama Bambito Estate Geisha,Mostra Coffee,95,"San Diego, California","Volcan Baru, Boquete growing region, Panama",Light,64/88,$38.75/4 ounces,December 2024,9.0,9.0,9,9,9.0,,Panama Bambito Estate Geisha,https://www.coffeereview.com/review/panama-bambito-estate-geisha/,https://mostracoffee.com/,0,0,1,0,0,0,$38.75/4 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,
Colombia Efren Echeverry,Utopian Coffee,94,"Fort Wayne, Indiana","Pitalito, Huila Department, Colombia",Light,62/84,$25.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Colombia Efren Echeverry,https://www.coffeereview.com/review/colombia-efren-echeverry/,https://utopiancoffee.com/collections/coffee?filter.p.m.custom.roast_level=Coffee+Review&sort_by=manual&utm_source=coffeereview.com&utm_medium=referral,0,0,0,0,0,0,$25.00/12 ounces,41.0799898,-85.1386015,4.1,0.0,24.0,5.8,
Fincas Las Moritas Pacamara Amarillo,El Gran Cafe,93,"Antigua Guatemala, Guatemala","San Antonio La Paz, El Progreso Department, Guatemala",Medium-Light,60/78,$24.00/12 ounces,December 2024,9.0,8.0,9,9,8.0,,Fincas Las Moritas Pacamara Amarillo,https://www.coffeereview.com/review/fincas-las-moritas-pacamara-amarillo/,https://elgran.cafe/,0,0,1,0,0,0,$24.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Bunny Kitty Blend,Jaunt Coffee Roasters,93,"San Diego, California",Kenya; Sumatra,Medium-Light,59/81,$29.00/8 ounces,December 2024,9.0,8.0,9,9,8.0,,Bunny Kitty Blend,https://www.coffeereview.com/review/bunny-kitty-blend/,https://jauntcoffee.com/,1,0,0,0,1,1,$29.00/8 ounces,32.7174202,-117.162772,14.1,24.0,18.9,0.0,
Ayla Bombe Natural,JBC Coffee Roasters,94,"Madison, Wisconsin","Sidamo growing region, southern Ethiopia",Light,63/87,$22.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Ayla Bombe Natural,https://www.coffeereview.com/review/ayla-bombe-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$22.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Wilton Benitez Striped Bourbon Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin","Piendamó, Cauca, Colombia",Light,62/84,$25.00/8 ounces,December 2024,9.0,9.0,8,9,9.0,,Wilton Benitez Striped Bourbon Colombia,https://www.coffeereview.com/review/wilton-benitez-striped-bourbon-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$25.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Buena Vista Pink Bourbon Colombia,JBC Coffee Roasters,94,"Madison, Wisconsin","La Muralla, Huila Department, Colombia",Medium-Light,59/77,$22.00/8 ounces,December 2024,9.0,9.0,9,9,8.0,,Buena Vista Pink Bourbon Colombia,https://www.coffeereview.com/review/buena-vista-pink-bourbon-colombia/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$22.00/8 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Yabitu Koba Ethiopia,JBC Coffee Roasters,93,"Madison, Wisconsin","Guji Zone, Oromia region, southern Ethiopia",Light,60/82,$23.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Yabitu Koba Ethiopia,https://www.coffeereview.com/review/yabitu-koba-ethiopia-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$23.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Yabitu Koba Ethiopia,JBC Coffee Roasters,93,"Madison, Wisconsin","Guji Zone, Oromia region, southern Ethiopia",Light,60/82,$23.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Yabitu Koba Ethiopia,https://www.coffeereview.com/review/yabitu-koba-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$23.00/12 ounces,43.074761,-89.3837613,1.2,1.3,23.0,3.6,
Ethiopia Banko Washed,Red Rooster Coffee Roaster,96,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Light,62/84,$24.00/12 ounces,December 2024,9.0,9.0,9,10,9.0,,Ethiopia Banko Washed,https://www.coffeereview.com/review/ethiopia-banko-washed/,https://www.redroostercoffee.com/collections/coffee,1,0,0,0,0,0,$24.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
Colombia Villa Betulia CM Sidra,Corvus Coffee,96,"Denver, Colorado","Acevedo, Huila Department, Colombia",Light,60/84,$46.00/8 ounces,December 2024,9.0,9.0,9,10,9.0,,Colombia Villa Betulia CM Sidra,https://www.coffeereview.com/review/colombia-villa-betulia-cm-sidra/,https://www.corvuscoffee.com/,0,0,0,0,0,0,$46.00/8 ounces,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,
Ethiopia Anaerobic Worka Sakaro,Red Rooster Coffee Roaster,95,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Light,66/92,$24.00/12 ounces,December 2024,9.0,9.0,9,9,9.0,,Ethiopia Anaerobic Worka Sakaro,https://www.coffeereview.com/review/ethiopia-anaerobic-worka-sakaro/,https://www.redroostercoffee.com/collections/coffee,1,0,0,0,0,0,$24.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
Costa Rica Hacienda Sonora Natural Milenio,Corvus Coffee,94,"Denver, Colorado","Alajuela, Central Valley, Costa Rica",Light,62/84,$19.00/8 ounces,December 2024,9.0,9.0,9,9,8.0,,Costa Rica Hacienda Sonora Natural Milenio,https://www.coffeereview.com/review/costa-rica-hacienda-sonora-natural-milenio/,https://www.corvuscoffee.com/,0,0,1,0,0,0,$19.00/8 ounces,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,
Costa Rica Alma Negra Natural,Red Rooster Coffee Roaster,94,"Floyd, Virginia","Alajuela, Central Valley, Costa Rica",Light,58/88,$25.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Costa Rica Alma Negra Natural,https://www.coffeereview.com/review/costa-rica-alma-negra-natural/,https://www.redroostercoffee.com/collections/coffee,0,0,1,0,0,0,$25.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
El Salvador Finca Santa Sofia Natural Kenya,Corvus Coffee,94,"Denver, Colorado","Santa Ana, El Salvador",Light,68/94,$22.00/8 ounces,December 2024,9.0,9.0,8,9,8.0,,El Salvador Finca Santa Sofia Natural Kenya,https://www.coffeereview.com/review/el-salvador-finca-santa-sofia-natural-kenya/,https://www.corvuscoffee.com/,0,0,1,0,0,0,$22.00/8 ounces,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,
Colombia Aponte Honey,Red Rooster Coffee Roaster,94,"Floyd, Virginia","Aponte, Nariño Department, Colombia",Light,64/88,$23.00/12 ounces,December 2024,9.0,9.0,8,9,9.0,,Colombia Aponte Honey,https://www.coffeereview.com/review/colombia-aponte-honey/,https://www.redroostercoffee.com/collections/coffee,0,0,0,0,0,0,$23.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
Good Tidings Holiday Sweet,Red Rooster Coffee Roaster,93,"Floyd, Virginia",Colombia; Ethiopia,Medium-Light,60/77,$24.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Good Tidings Holiday Sweet,https://www.coffeereview.com/review/good-tidings-holiday-sweet/,https://www.redroostercoffee.com/collections/coffee,1,0,0,0,0,1,$24.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
Guatemala Maravilla La Cumbre Washed Pache,Corvus Coffee,93,"Denver, Colorado","Huehuetenango, Guatemala",Light,64/82,$15.00/8 ounces,December 2024,9.0,8.0,9,9,8.0,,Guatemala Maravilla La Cumbre Washed Pache,https://www.coffeereview.com/review/guatemala-maravilla-la-cumbre-washed-pache/,https://www.corvuscoffee.com/,0,0,1,0,0,0,$15.00/8 ounces,39.7392364,-104.984862,-4.4,0.0,17.9,0.0,
Venezuela La Curva,Red Rooster Coffee Roasters,91,"Floyd, Virginia","Mocoties Valley, Merida State Venezuela",Light,64/82,$19.00/12 ounces,December 2024,9.0,8.0,8,9,7.0,,Venezuela La Curva,https://www.coffeereview.com/review/venezuela-la-curva/,https://www.redroostercoffee.com/collections/coffee,0,0,0,0,0,0,$19.00/12 ounces,36.9157056,-80.3876889,9.8,0.1,23.6,0.0,
El Salvador Finca Don Jaime,Conscious Cup Coffee Roasters,94,"Crystal Lake, Illinois","Chalatenango growing region, El Salvador",Medium-Light,58/76,$26.00/12 ounces,December 2024,9.0,8.0,9,9,9.0,,El Salvador Finca Don Jaime,https://www.coffeereview.com/review/el-salvador-finca-don-jaime/,https://www.consciouscup.com/,0,0,1,0,0,0,$26.00/12 ounces,42.2411344,-88.3161965,2.4,3.5,22.2,4.1,
Finca Huixoc Geisha,El Gran Cafe,94,"Antigua Guatemala, Guatemala","La Democracia, Huehuetenango Department, Guatemala",Light,60/82,$24.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Finca Huixoc Geisha,https://www.coffeereview.com/review/finca-huixoc-geisha-2/,https://elgran.cafe/,0,0,1,0,0,0,$24.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca Huixoc Geisha,El Gran Cafe,94,"Antigua Guatemala, Guatemala","La Democracia, Huehuetenango Department, Guatemala",Light,60/82,$24.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Finca Huixoc Geisha,https://www.coffeereview.com/review/finca-huixoc-geisha/,https://elgran.cafe/,0,0,1,0,0,0,$24.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca Santa Elisa Geisha,El Gran Cafe,93,"Antigua Guatemala, Guatemala","Acatenango, Chimaltenango Department, Guatemala",Light,64/80,$45.00/12 ounces,December 2024,9.0,8.0,9,9,8.0,,Finca Santa Elisa Geisha,https://www.coffeereview.com/review/finca-santa-elisa-geisha-2/,https://elgran.cafe/,0,0,1,0,0,0,$45.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca Santa Elisa Geisha,El Gran Cafe,93,"Antigua Guatemala, Guatemala","Acatenango, Chimaltenango Department, Guatemala",Light,64/80,$45.00/12 ounces,December 2024,9.0,8.0,9,9,8.0,,Finca Santa Elisa Geisha,https://www.coffeereview.com/review/finca-santa-elisa-geisha/,https://elgran.cafe/,0,0,1,0,0,0,$45.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca La Esperanza,El Gran Cafe,93,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium-Light,58/78,$24.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Finca La Esperanza,https://www.coffeereview.com/review/finca-la-esperanza/,https://elgran.cafe/,0,0,1,0,0,0,$24.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
El Salvador Finca Plan de Hoyo,Conscious Cup Coffee Roasters,93,"Crystal Lake, Illinois","Apaneca growing region, El Salvador",Light,62/84,$23.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,El Salvador Finca Plan de Hoyo,https://www.coffeereview.com/review/el-salvador-finca-plan-de-hoyo/,https://www.consciouscup.com/,0,0,1,0,0,0,$23.00/12 ounces,42.2411344,-88.3161965,2.4,3.5,22.2,4.1,
Finca Retana,El Gran Cafe,93,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium-Light,58/76,$24.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Finca Retana,https://www.coffeereview.com/review/finca-retana/,https://elgran.cafe/,0,0,1,0,0,0,$24.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca San Ramón,El Gran Cafe,92,"Antigua Guatemala, Guatemala","San Juan Sacatepequez, Sacatepequez Department, Guatemala",Medium-Light,60/76,$20.00/12 ounces,December 2024,8.0,9.0,8,9,8.0,,Finca San Ramón,https://www.coffeereview.com/review/finca-san-ramon/,https://elgran.cafe/,0,0,1,0,0,0,$20.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Todos Santos Cuchumatanán Pacamara,El Gran Cafe,92,"Antigua Guatemala, Guatemala","Todos Santos Cuchumatán, Huehuetenango Department, Guatemala",Medium-Light,56/74,$20.00/12 ounces,December 2024,8.0,8.0,9,9,8.0,,Todos Santos Cuchumatanán Pacamara,https://www.coffeereview.com/review/todos-santos-cuchumatanan-pacamara/,https://elgran.cafe/,0,0,1,0,0,0,$20.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca Huixoc Pacamara,El Gran Cafe,91,"Antigua Guatemala, Guatemala","La Democracia, Huehuetenango Department, Guatemala",Medium-Light,58/76,$20.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,Finca Huixoc Pacamara,https://www.coffeereview.com/review/finca-huixoc-pacamara-2/,https://elgran.cafe/,0,0,1,0,0,0,$20.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Finca Huixoc Pacamara,El Gran Cafe,91,"Antigua Guatemala, Guatemala","La Democracia, Huehuetenango Department, Guatemala",Medium-Light,58/76,$20.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,Finca Huixoc Pacamara,https://www.coffeereview.com/review/finca-huixoc-pacamara/,https://elgran.cafe/,0,0,1,0,0,0,$20.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Poniente,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,45/71,$7.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,5a Poniente,https://www.coffeereview.com/review/5a-poniente-5/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Poniente,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,45/71,$7.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,5a Poniente,https://www.coffeereview.com/review/5a-poniente-4/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Poniente,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,45/71,$7.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,5a Poniente,https://www.coffeereview.com/review/5a-poniente-3/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Poniente,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,45/71,$7.00/12 ounces,December 2024,8.0,8.0,8,9,8.0,,5a Poniente,https://www.coffeereview.com/review/5a-poniente-2/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Sur,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,50/66,$7.00/12 ounces,December 2024,9.0,8.0,8,9,7.0,,5a Sur,https://www.coffeereview.com/review/5a-sur-5/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Sur,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,50/66,$7.00/12 ounces,December 2024,9.0,8.0,8,9,7.0,,5a Sur,https://www.coffeereview.com/review/5a-sur-4/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
5a Sur,El Gran Cafe,91,"Antigua Guatemala, Guatemala","Antigua Department, Guatemala",Medium,50/66,$7.00/12 ounces,December 2024,9.0,8.0,8,9,7.0,,5a Sur,https://www.coffeereview.com/review/5a-sur-3/,https://elgran.cafe/,0,0,1,0,0,0,$7.00/12 ounces,14.5567814,-90.7337346,18.5,0.0,19.6,2.0,
Guatemala El Socorro Natural,Coffee Bros.,91,"Long Island City, New York","Palencia, Guatemala Department, Guatemala",Medium-Light,58/77,$24.99/12 ounces,December 2024,8.0,8.0,8,9,8.0,,Guatemala El Socorro Natural,https://www.coffeereview.com/review/guatemala-el-socorro-natural/,https://coffeebros.com/,0,0,1,0,0,0,$24.99/12 ounces,40.7455316,-73.9484995,10.0,7.2,22.3,0.0,
Costa Rica Rivense Finca El Mango Honey Process,Jackrabbit Java,94,"Thermopolis, Wyoming","Chirripo, Brunca growing region, Costa Rica",Light,62/84,$16.00/12 ounces,December 2024,9.0,9.0,9,9,8.0,,Costa Rica Rivense Finca El Mango Honey Process,https://www.coffeereview.com/review/costa-rica-rivense-finca-el-mango-honey-process/,https://jackrabbitjava.com/,0,0,1,0,0,0,$16.00/12 ounces,43.646067,-108.212043,-0.5,2.3,21.4,0.4,
Ethiopia Guji Shakiso Gigeso Natural,RamsHead Coffee Roasters,93,"Livingston, Montana",,Medium-Light,59/77,$19.00/12 ounces,December 2024,9.0,8.0,9,9,8.0,,Ethiopia Guji Shakiso Gigeso Natural,https://www.coffeereview.com/review/ethiopia-guji-shakiso-gigeso-natural/,https://bit.ly/2P8dTQf,0,0,0,0,0,0,$19.00/12 ounces,45.6623873,-110.5615899,-7.1,0.0,19.4,0.9,
Ethiopia Guji Buku Sayisa Natural,RamsHead Coffee Roasters,93,"Livingston, Montana","Guji Zone, Oromia region, southern Ethiopia",Light,62/86,$22.00/12 ounces,December 2024,9.0,8.0,9,9,8.0,,Ethiopia Guji Buku Sayisa Natural,https://www.coffeereview.com/review/ethiopia-guji-buku-sayisa-natural/,https://bit.ly/2P8dTQf,1,0,0,0,0,0,$22.00/12 ounces,45.6623873,-110.5615899,-7.1,0.0,19.4,0.9,
Tanzania AB Nsoga Iweyza,Jackrabbit Java,93,"Thermopolis, Wyoming","Mbeya, Tanzania",Medium-Light,58/78,$14.00/12 ounces,December 2024,9.0,9.0,8,9,8.0,,Tanzania AB Nsoga Iweyza,https://www.coffeereview.com/review/tanzania-ab-nsoga-iweyza/,https://jackrabbitjava.com/,1,0,0,0,0,0,$14.00/12 ounces,43.646067,-108.212043,-0.5,2.3,21.4,0.4,
Bolivia San Lorenzo,Jackrabbit Java,92,"Thermopolis, Wyoming","San Lorenzo, Caranavi Province, La Paz Department, Bolivia",Light,64/82,$20.00/12 ounces,December 2024,9.0,8.0,8,9,8.0,,Bolivia San Lorenzo,https://www.coffeereview.com/review/bolivia-san-lorenzo/,https://jackrabbitjava.com/,0,0,0,0,0,0,$20.00/12 ounces,43.646067,-108.212043,-0.5,2.3,21.4,0.4,
Ethiopia Yirgacheffe Biloya Anaerobic,RamsHead Coffee Roasters,92,"Livingston, Montana","Yirgacheffe growing region, south-central Ethiopia",Light,60/89,$35.00/12 ounces,December 2024,8.0,8.0,8,9,9.0,,Ethiopia Yirgacheffe Biloya Anaerobic,https://www.coffeereview.com/review/ethiopia-yirgacheffe-biloya-anaerobic/,https://bit.ly/2P8dTQf,1,0,0,0,0,0,$35.00/12 ounces,45.6623873,-110.5615899,-7.1,0.0,19.4,0.9,
